budget,genres,popularity,revenue,runtime,vote_average,vote_count,director,release_month,release_DOW,log_revenue,log_budget,has_homepage
112.0,4,22.845143,237.382724,85.0,4.9,621,1090,1.0,2.0,5.473877466122422,4.727387818712341,0
120.0,1,31.703608,227.817248,119.0,5.5,1251,892,12.0,3.0,5.43292364127975,4.795790545596741,1
110.0,1,71.510596,337.580051,102.0,6.1,2397,954,5.0,5.0,5.824760551838191,4.709530201312334,1
110.0,3,36.65422,563.749323,103.0,5.5,1179,1043,1.0,2.0,6.336381956586881,4.709530201312334,1
110.0,3,19.625972,103.951461,76.0,5.7,389,1375,2.0,2.0,4.653497967084468,4.709530201312334,1
110.0,2,86.105615,179.246868,121.0,5.9,1998,1111,9.0,5.0,5.194327400147245,4.709530201312334,1
110.0,1,37.195046,299.268508,127.0,6.6,2692,1194,1.0,2.0,5.704677101025334,4.709530201312334,1
105.0,9,32.473628,347.434178,105.0,5.5,695,1043,1.0,2.0,5.853449340052058,4.663439094112067,1
160.0,1,23.336875,164.508066,121.0,4.1,434,548,1.0,2.0,5.109019930789621,5.081404364984463,0
110.0,16,45.94834,125.537191,114.0,6.6,2303,427,1.0,2.0,4.840536264958044,4.709530201312334,1
110.0,1,48.93337,383.531464,128.0,6.4,2089,771,1.0,2.0,5.952025616547014,4.709530201312334,0
93.0,2,138.049577,871.368364,178.0,8.0,8705,1011,1.0,2.0,6.771211770487922,4.543294782270004,1
110.0,1,22.643776,72.178895,120.0,5.7,672,395,1.0,2.0,4.292907059723027,4.709530201312334,0
107.0,7,18.866672,87.713825,157.0,6.7,447,875,11.0,0.0,4.485415739627966,4.68213122712422,0
120.0,1,95.914473,347.234916,115.0,6.7,3793,29,1.0,2.0,5.852877298010435,4.795790545596741,0
130.0,7,44.490453,211.643158,144.0,6.6,1157,1083,3.0,5.0,5.3596154462466785,4.875197323201151,1
133.0,3,30.475297,300.135367,84.0,5.8,959,1093,1.0,2.0,5.707559887905725,4.897839799950911,0
105.0,15,62.479574,267.045765,97.0,6.7,1247,1134,8.0,2.0,5.591157730857559,4.663439094112067,1
108.0,7,167.93287,630.16189,141.0,7.6,7268,1083,1.0,2.0,6.447562390649328,4.6913478822291435,1
126.0,1,37.68056,162.949164,136.0,6.5,1770,859,1.0,2.0,5.0995564041620725,4.844187086458591,1
90.0,4,1.004579,10.372291,104.0,3.7,16,1006,1.0,2.0,2.43117978262773,4.51085950651685,0
90.0,1,52.995628,237.202299,118.0,6.1,1485,331,9.0,2.0,5.473120308427941,4.51085950651685,0
103.0,1,95.301296,457.640427,155.0,7.9,5439,1083,1.0,2.0,6.128266519613125,4.6443908991413725,0
102.0,1,65.948959,358.372926,145.0,7.1,2608,1254,1.0,2.0,5.884360640404527,4.634728988229636,0
100.0,2,132.397737,876.688482,161.0,7.4,5815,177,1.0,2.0,6.777291726577022,4.61512051684126,0
150.0,2,88.935165,599.04596,144.0,7.3,3855,832,1.0,2.0,6.397006252282516,5.017279836814924,1
100.0,17,51.188633,362.21174,119.0,5.6,1243,1297,1.0,2.0,5.894985969993282,4.61512051684126,0
100.0,1,101.74155,520.0,137.0,7.7,4185,525,1.0,0.0,6.255750041753367,4.61512051684126,0
80.0,11,33.691694,214.10462,140.0,6.5,1344,875,1.0,2.0,5.371124514425175,4.394449154672439,1
100.0,7,42.361215,266.465037,157.0,7.4,1502,1083,2.0,6.0,5.588988854989967,4.61512051684126,1
115.0,1,38.729418,378.882411,141.0,6.8,1116,525,1.0,2.0,5.939861760095687,4.7535901911063645,0
100.0,17,40.597856,150.166126,106.0,6.2,954,1336,11.0,4.0,5.018379404254445,4.61512051684126,1
100.0,4,32.389353,310.650585,98.0,5.4,1060,995,1.0,2.0,5.741882640358825,4.61512051684126,1
100.0,1,24.399642,170.432927,107.0,6.1,1383,2,6.0,1.0,5.144192093898013,4.61512051684126,1
100.0,1,24.507987,242.295562,115.0,5.6,543,208,1.0,2.0,5.494277008768199,4.61512051684126,1
100.0,7,82.121691,425.368238,165.0,7.8,10099,1039,1.0,2.0,6.055303381334246,4.61512051684126,1
100.0,7,46.727941,100.138851,91.0,6.8,1129,424,1.0,2.0,4.616494335096897,4.61512051684126,0
100.0,2,51.113717,169.327687,78.0,7.2,1490,814,9.0,1.0,5.137724152258179,4.61512051684126,0
100.0,1,53.732892,312.573423,103.0,6.1,2896,1203,8.0,2.0,5.748033536798196,4.61512051684126,1
100.0,2,58.849256,347.451894,131.0,6.4,1926,670,1.0,2.0,5.853500183369827,4.61512051684126,0
100.0,9,30.863434,249.288105,104.0,4.9,967,1217,1.0,2.0,5.5226126743360435,4.61512051684126,1
100.0,8,31.586215,100.086793,101.0,6.4,572,1209,1.0,2.0,4.61597948445659,4.61512051684126,1
100.0,3,36.711378,268.426634,102.0,6.4,1121,189,1.0,2.0,5.596296123232065,4.61512051684126,0
100.0,1,41.426678,278.731369,103.0,6.0,1699,389,8.0,3.0,5.633829746225357,4.61512051684126,1
100.0,1,20.652943,211.989043,121.0,5.5,482,1010,1.0,2.0,5.361240723071721,4.61512051684126,1
100.0,7,52.792678,170.877916,143.0,7.3,2281,361,7.0,2.0,5.1467844340951,4.61512051684126,0
100.0,5,95.007934,392.000694,180.0,7.9,6571,837,1.0,2.0,5.97381137777101,4.61512051684126,1
100.0,1,48.205606,336.529144,121.0,5.2,1498,607,1.0,2.0,5.821651859177006,4.61512051684126,0
105.0,2,58.782359,121.214377,129.0,6.7,1560,992,6.0,2.0,4.805776691208274,4.663439094112067,0
102.0,7,73.872343,130.482868,172.0,6.6,2977,1324,1.0,2.0,4.878876561761643,4.634728988229636,1
80.0,3,37.321848,140.07339,97.0,6.5,703,1400,10.0,3.0,4.949280251420775,4.394449154672439,1
100.0,1,32.271938,82.102379,104.0,4.2,808,1036,1.0,2.0,4.420073329610469,4.61512051684126,0
100.0,1,76.842247,243.4,99.0,5.6,1680,139,1.0,2.0,5.4988062272974405,4.61512051684126,0
140.0,2,38.924136,109.578115,95.0,7.2,948,1134,1.0,2.0,4.705722194282309,4.948759890378168,0
100.0,2,19.38841,68.688831,102.0,5.3,381,133,5.0,2.0,4.244040061023613,4.61512051684126,0
90.0,1,61.025639,206.172544,127.0,6.1,1795,974,4.0,1.0,5.333551991952639,4.51085950651685,1
105.0,1,33.507289,133.718711,114.0,5.5,783,374,3.0,3.0,4.903188982455369,4.663439094112067,1
100.0,17,50.767332,93.820758,122.0,6.5,1276,1135,1.0,2.0,4.551988351536092,4.61512051684126,1
100.0,1,12.092241,7.103973,95.0,4.4,142,1137,1.0,2.0,2.0923544352527768,4.61512051684126,0
100.0,18,30.254021,94.882889,115.0,6.4,717,982,11.0,2.0,4.5631275405265095,4.61512051684126,1
99.0,3,34.308098,246.233113,88.0,6.5,604,1240,5.0,0.0,5.510331668878104,4.605170185988092,1
10.0,5,3.091077,13.83513,110.0,7.1,73,289,8.0,5.0,2.69699801676472,2.3978952727983707,0
98.0,2,41.862983,433.013274,130.0,6.0,2206,1228,1.0,2.0,6.073075118886142,4.59511985013459,0
100.0,7,46.160048,193.772504,167.0,7.1,1910,837,1.0,2.0,5.27183223134852,4.61512051684126,1
94.0,7,12.516546,95.311434,145.0,7.1,187,1402,1.0,2.0,4.56758704488151,4.553876891600541,1
85.0,3,23.230851,149.044513,85.0,5.9,601,82,8.0,0.0,5.010932003407028,4.454347296253507,1
90.0,1,19.224754,102.0,93.0,5.4,334,399,10.0,2.0,4.634728988229636,4.51085950651685,0
92.0,1,44.455166,172.989651,144.0,7.2,1811,1083,1.0,2.0,5.158995820434208,4.532599493153256,0
90.0,2,109.528572,263.92018,126.0,7.3,3885,791,7.0,5.0,5.579428573066948,4.51085950651685,0
100.0,4,18.325897,288.347692,146.0,5.4,426,881,1.0,2.0,5.667629051488985,4.61512051684126,1
95.0,2,37.054554,76.432727,89.0,7.0,858,336,1.0,2.0,4.349409520685861,4.564348191467836,0
95.0,3,65.229868,877.244782,88.0,6.2,2672,1240,1.0,2.0,6.777925349767626,4.564348191467836,1
95.0,15,101.187052,543.514353,105.0,6.7,2374,731,12.0,3.0,6.299894301988867,4.564348191467836,1
65.0,9,29.257137,93.525586,136.0,6.6,1065,1011,1.0,2.0,4.548870549175923,4.189654742026425,1
94.0,3,85.688789,940.335536,100.0,7.6,6122,56,1.0,2.0,6.8472996498856284,4.553876891600541,1
94.0,2,123.630332,1118.888979,201.0,8.1,8064,1011,1.0,6.0,7.020984833482987,4.553876891600541,1
79.0,2,106.914973,926.2874,179.0,8.0,7487,1011,1.0,2.0,6.832263549878213,4.382026634673881,1
95.0,2,63.628459,114.178613,102.0,5.2,957,1181,12.0,4.0,4.746484079984836,4.564348191467836,1
115.0,2,41.498631,274.70334,100.0,5.7,2192,1203,11.0,1.0,5.619325432573707,4.7535901911063645,0
100.0,17,58.991388,103.039258,119.0,5.9,2295,1361,1.0,2.0,4.6447683086826625,4.61512051684126,0
93.0,2,1.859364,368.780809,92.0,5.7,2077,600,1.0,2.0,5.912910421987147,4.543294782270004,0
93.0,17,138.433168,482.860185,105.0,7.0,4347,1146,3.0,1.0,6.181795991017568,4.543294782270004,1
90.0,2,21.436682,162.839667,95.0,6.3,572,830,1.0,2.0,5.098888309378374,4.51085950651685,0
92.0,1,65.402595,304.654182,98.0,5.2,3493,644,6.0,6.0,5.722454338697507,4.532599493153256,1
145.0,19,10.660441,25.819961,137.0,5.8,106,636,7.0,6.0,3.2891464237137726,4.983606621708336,0
92.0,1,77.817571,631.442092,115.0,7.4,5152,130,5.0,1.0,6.44958866226014,4.532599493153256,1
98.0,1,7.029308,10.017322,119.0,5.7,136,1057,1.0,2.0,2.3994687614882224,4.59511985013459,0
95.0,2,61.121717,226.497209,118.0,6.0,2010,177,1.0,5.0,5.427137970183883,4.564348191467836,0
90.0,1,104.121555,589.390539,98.0,6.9,4412,92,2.0,4.0,6.380784248428868,4.51085950651685,1
90.0,3,73.575118,497.366869,92.0,7.3,3806,635,1.0,2.0,6.2113364905446,4.51085950651685,1
100.0,1,37.698465,167.805466,98.0,6.3,1165,1336,4.0,6.0,5.128746963154175,4.61512051684126,0
90.0,1,35.814765,347.325802,90.0,6.4,1054,139,3.0,3.0,5.853138254444432,4.51085950651685,0
100.0,7,15.835672,155.464351,130.0,6.3,488,1117,1.0,2.0,5.052828194894942,4.61512051684126,0
100.0,3,46.781182,242.988466,90.0,6.5,1747,1027,1.0,2.0,5.497120953684114,4.61512051684126,1
90.0,3,69.457898,886.686817,94.0,6.5,2271,161,1.0,2.0,6.788618997226139,4.51085950651685,1
90.0,2,43.348022,188.133322,114.0,7.0,3144,103,1.0,2.0,5.242452173784186,4.51085950651685,0
92.0,1,40.20395,264.105545,98.0,5.6,1232,848,2.0,4.0,5.580128029711462,4.532599493153256,0
90.0,7,63.429157,289.847354,151.0,7.9,4339,837,5.0,2.0,5.672798572842464,4.51085950651685,1
90.0,3,67.427755,304.320254,88.0,7.6,2008,1330,1.0,2.0,5.721361238843981,4.51085950651685,0
92.0,1,43.192048,188.072649,107.0,6.5,1667,103,9.0,0.0,5.242131327445563,4.532599493153256,1
90.0,17,47.651083,232.61743,158.0,7.2,2434,277,1.0,2.0,5.4536848628965595,4.51085950651685,1
90.0,1,51.881077,366.101666,128.0,6.9,2066,641,1.0,2.0,5.905638828765441,4.51085950651685,0
90.0,1,57.834787,524.028679,128.0,7.0,5766,470,1.0,2.0,6.2634528877663085,4.51085950651685,1
100.0,7,29.608322,94.061311,125.0,5.3,621,1304,1.0,2.0,4.554522062380476,4.61512051684126,1
120.0,3,51.548589,186.053725,95.0,6.7,1224,424,2.0,1.0,5.231395875057239,4.795790545596741,1
75.0,7,38.832842,200.276,121.0,6.7,1173,152,1.0,2.0,5.304677100500618,4.330733340286331,0
90.0,4,40.597344,201.596308,113.0,5.5,1048,319,5.0,1.0,5.311215368548837,4.51085950651685,1
88.0,1,140.849495,243.637091,105.0,5.6,2513,177,1.0,2.0,5.499775851168263,4.48863636973214,1
100.0,7,34.035114,235.926552,146.0,6.8,1974,1254,1.0,2.0,5.467750185930984,4.61512051684126,0
90.0,17,16.302378,182.290266,99.0,5.2,466,1093,1.0,2.0,5.211071049234818,4.51085950651685,0
90.0,7,55.249434,171.120329,150.0,7.2,1308,1117,11.0,4.0,5.148193819425695,4.51085950651685,1
95.0,1,28.200874,190.213455,112.0,5.6,634,992,4.0,5.0,5.253390369480266,4.564348191467836,0
80.0,5,18.69984,162.944923,128.0,6.2,392,1266,8.0,3.0,5.099530536053019,4.394449154672439,1
90.0,2,40.262261,174.578751,106.0,5.9,1648,1296,7.0,0.0,5.168087665906296,4.51085950651685,1
95.0,1,56.811056,156.505388,117.0,5.5,1418,548,1.0,2.0,5.059459667204365,4.564348191467836,0
90.0,1,51.535701,334.901337,129.0,6.7,3235,669,2.0,5.0,5.816817476961621,4.51085950651685,1
68.0,17,20.913852,118.063304,116.0,5.9,302,1032,3.0,1.0,4.779655318054126,4.23410650459726,0
92.0,1,27.166757,143.04956,126.0,6.8,579,1336,1.0,2.0,4.970157407030905,4.532599493153256,0
90.0,16,16.058284,60.874615,114.0,5.7,369,141,10.0,1.0,4.125109998647274,4.51085950651685,0
90.0,3,46.200042,484.63576,96.0,6.5,2166,161,3.0,4.0,6.185458877890606,4.51085950651685,1
100.0,4,24.939295,93.7,131.0,6.9,963,177,1.0,2.0,4.550714000192032,4.61512051684126,0
90.0,5,15.350451,140.807547,107.0,5.9,290,14,12.0,2.0,4.954470835530825,4.51085950651685,0
100.0,7,15.625949,35.168966,138.0,6.1,264,723,1.0,2.0,3.5882014583284003,4.61512051684126,0
20.0,2,31.802807,79.114085,129.0,6.6,650,643,2.0,3.0,4.383451681312428,3.044522437723423,0
88.0,15,24.100863,108.539911,144.0,7.3,616,1135,2.0,6.0,4.696288966866657,4.48863636973214,1
90.0,9,3.593349,16.178959,110.0,5.4,50,45,1.0,2.0,2.8436853210066158,4.51085950651685,1
87.0,7,14.824166,148.336445,141.0,6.7,216,421,1.0,2.0,5.006201780583359,4.477336814478207,1
92.0,1,32.079995,494.471524,113.0,6.1,950,548,10.0,5.0,6.205509882895616,4.532599493153256,0
90.0,2,57.739713,429.632142,143.0,7.5,3218,1117,1.0,2.0,6.065254226826326,4.51085950651685,0
100.0,3,37.272385,384.335608,108.0,5.9,1410,438,1.0,2.0,5.9541146636609765,4.61512051684126,1
75.0,1,53.213931,288.500217,108.0,7.2,2825,982,1.0,2.0,5.66815604658099,4.330733340286331,1
85.0,1,36.38795,315.156409,124.0,6.2,840,1390,1.0,2.0,5.756237056321922,4.454347296253507,0
85.0,17,60.929352,450.71715,116.0,7.2,3783,1253,7.0,3.0,6.113056209617467,4.454347296253507,1
75.0,2,36.605246,132.274484,110.0,5.6,924,993,1.0,2.0,4.892410791007464,4.330733340286331,1
85.0,3,56.257411,358.375603,91.0,6.8,2566,429,1.0,2.0,5.88436808946325,4.454347296253507,1
85.0,4,29.21998,340.487652,107.0,6.6,1449,740,1.0,2.0,5.833311520231209,4.454347296253507,1
85.0,1,34.773106,208.076205,115.0,6.3,1345,250,9.0,6.0,5.3426988027329845,4.454347296253507,1
85.0,4,9.895061,183.611771,100.0,5.1,313,740,7.0,0.0,5.218255084932932,4.454347296253507,0
75.0,1,36.743324,152.930623,104.0,5.8,932,139,2.0,4.0,5.036502000908017,4.330733340286331,1
85.0,4,44.967453,194.1687,136.0,6.7,1225,925,8.0,5.0,5.273864312761163,4.454347296253507,1
90.0,1,41.207568,250.649836,132.0,6.7,1240,1336,1.0,2.0,5.528038581523369,4.51085950651685,0
85.0,4,16.479851,219.103655,121.0,6.2,360,925,1.0,2.0,5.394098594482678,4.454347296253507,1
85.0,5,42.069993,311.312624,122.0,6.5,1999,1253,7.0,4.0,5.744004686142568,4.454347296253507,1
85.0,2,26.61951,197.309027,83.0,6.1,656,586,1.0,2.0,5.289826556426118,4.454347296253507,1
85.0,2,80.316463,288.747895,139.0,6.9,4663,929,1.0,2.0,5.669011217309952,4.454347296253507,1
68.0,18,41.273567,96.97627,131.0,7.2,999,564,1.0,2.0,4.584725306492114,4.23410650459726,0
85.0,2,24.107835,80.916492,104.0,6.4,514,1003,1.0,2.0,4.405700338108673,4.454347296253507,1
85.0,2,32.044191,137.298489,130.0,6.1,712,641,1.0,2.0,4.929414313086806,4.454347296253507,0
85.0,7,16.595874,162.242962,145.0,7.3,652,1091,6.0,6.0,5.09523965543547,4.454347296253507,1
85.0,1,8.282876,158.468292,104.0,6.1,1705,716,3.0,0.0,5.071845106224063,4.454347296253507,1
90.0,9,36.069611,142.9401,178.0,6.9,1147,831,12.0,4.0,4.969397240813334,4.51085950651685,1
85.0,1,18.827753,78.382433,108.0,5.5,427,49,6.0,6.0,4.374277096923009,4.454347296253507,1
85.0,2,48.126297,183.018522,106.0,5.5,1114,1276,1.0,2.0,5.21503641558628,4.454347296253507,0
60.0,1,38.885195,47.664559,112.0,7.2,2126,357,1.0,2.0,3.8849510238832208,4.110873864173311,1
60.0,1,29.211255,74.208267,136.0,5.4,516,661,1.0,2.0,4.320261158424187,4.110873864173311,0
84.0,9,17.783361,123.307945,106.0,4.7,332,1018,1.0,2.0,4.8227619144144676,4.442651256490317,0
84.0,14,31.435539,275.650703,88.0,5.4,820,1043,1.0,2.0,5.622755710457825,4.442651256490317,0
50.0,1,57.673932,41.037742,95.0,6.6,1940,1001,7.0,0.0,3.7385678338146113,3.9318256327243257,1
82.5,4,41.176631,237.681299,107.0,6.0,2104,395,1.0,2.0,5.475129185072455,4.42484663185681,0
8.0,12,13.661289,21.028755,120.0,6.7,226,432,12.0,5.0,3.0923486453725273,2.1972245773362196,0
85.0,4,11.77398,112.483764,82.0,4.9,119,132,1.0,2.0,4.731659778230901,4.454347296253507,1
85.0,2,21.218,222.231186,88.0,5.9,1799,343,10.0,3.0,5.408207942969137,4.454347296253507,1
85.0,2,58.57976,160.388063,120.0,6.5,1527,466,11.0,4.0,5.083811793992932,4.454347296253507,0
65.0,5,51.970905,84.785914,157.0,7.3,2023,277,2.0,5.0,4.451854820521965,4.189654742026425,0
82.0,16,18.447479,96.085477,123.0,5.7,595,1129,1.0,2.0,4.575591796654721,4.418840607796598,0
80.0,9,109.684788,484.572835,101.0,6.4,3012,1323,1.0,2.0,6.185329297076738,4.394449154672439,1
80.0,17,77.580661,274.470394,103.0,6.0,2926,1269,3.0,0.0,5.618480160023511,4.394449154672439,1
80.0,2,75.290998,457.696359,110.0,6.7,2631,141,1.0,2.0,6.128388463921743,4.394449154672439,1
75.0,16,68.550698,691.210692,142.0,6.9,9455,421,12.0,0.0,6.539890377484723,4.330733340286331,1
80.0,4,58.040149,254.455986,102.0,6.2,3739,1311,1.0,2.0,5.543050128659428,4.394449154672439,1
80.0,1,59.113174,280.0,126.0,6.6,1673,1297,1.0,2.0,5.638354669333745,4.394449154672439,0
80.0,4,36.32705,343.397247,83.0,6.3,1074,720,1.0,2.0,5.841795778909548,4.394449154672439,0
80.0,3,55.659988,145.771527,85.0,7.1,1314,188,1.0,2.0,4.988877139602508,4.394449154672439,0
85.0,4,14.132583,144.0,97.0,5.8,288,425,1.0,2.0,4.976733742420574,4.454347296253507,0
75.0,1,34.070054,140.464664,120.0,5.9,855,917,8.0,2.0,4.952049961515342,4.330733340286331,0
82.0,4,26.065735,190.320568,113.0,6.2,785,1018,1.0,2.0,5.253950387655692,4.418840607796598,0
75.0,4,23.473004,342.695435,87.0,5.4,484,912,1.0,2.0,5.839755901835665,4.330733340286331,1
80.0,4,45.589568,246.984278,100.0,5.8,1155,319,11.0,3.0,5.513365348994133,4.394449154672439,1
80.0,1,23.496054,230.685453,110.0,6.0,1051,1018,1.0,2.0,5.445380645695228,4.394449154672439,1
80.0,7,16.939441,266.728738,128.0,6.3,410,925,12.0,4.0,5.5899742962774335,4.394449154672439,0
80.0,7,81.914696,294.804195,138.0,7.8,6336,837,1.0,2.0,5.6896977320557856,4.394449154672439,1
80.0,4,19.500893,163.733697,88.0,5.3,331,1184,1.0,2.0,5.104330212492219,4.394449154672439,0
75.0,3,29.558157,260.696994,91.0,6.0,1333,189,10.0,0.0,5.567187323035282,4.330733340286331,0
80.0,1,46.075037,245.676146,138.0,6.8,1583,660,1.0,2.0,5.508076326521432,4.394449154672439,0
80.0,9,23.531721,212.874442,99.0,5.9,901,5,1.0,2.0,5.365389123208369,4.394449154672439,0
80.0,17,49.078546,181.001478,117.0,7.3,1077,1160,12.0,5.0,5.204014807922942,4.394449154672439,0
80.0,15,37.02665,214.918407,117.0,6.3,1543,319,10.0,6.0,5.37490059095004,4.394449154672439,1
75.0,1,45.154631,224.012234,115.0,6.5,1270,1203,1.0,0.0,5.416154774059577,4.330733340286331,0
80.0,14,46.887983,178.066569,118.0,6.3,1018,233,1.0,2.0,5.1877576305601245,4.394449154672439,0
79.0,7,24.598479,173.013509,154.0,6.7,533,71,1.0,2.0,5.159132934131895,4.382026634673881,0
80.0,1,32.363538,157.107755,118.0,6.6,2164,19,1.0,2.0,5.0632767942458505,4.394449154672439,0
80.0,4,11.50396,177.977226,93.0,5.3,695,775,1.0,2.0,5.187258568696174,4.394449154672439,0
80.0,12,19.375768,91.188905,113.0,5.2,369,548,1.0,2.0,4.523839787095967,4.394449154672439,0
80.0,3,36.125715,250.2,88.0,6.5,1288,602,1.0,2.0,5.526249434594043,4.394449154672439,1
80.0,7,41.890722,233.093859,104.0,5.2,1043,1170,10.0,6.0,5.455722141773466,4.394449154672439,0
75.0,1,22.179658,136.982834,135.0,6.5,431,1065,7.0,1.0,4.927129286115617,4.330733340286331,0
68.0,18,139.575085,211.817906,135.0,7.4,3946,268,1.0,2.0,5.360436898664362,4.23410650459726,0
70.0,1,18.264635,164.0,98.0,5.6,332,509,12.0,6.0,5.10594547390058,4.2626798770413155,0
80.0,4,11.187696,201.584141,80.0,5.2,220,371,11.0,4.0,5.311155311356869,4.394449154672439,1
80.0,19,41.670544,122.563539,83.0,7.4,831,727,1.0,2.0,4.8167555095955334,4.394449154672439,0
80.0,4,27.46264,169.852759,102.0,5.3,498,395,6.0,1.0,5.140802127099335,4.394449154672439,1
80.0,2,17.455024,136.159423,130.0,5.0,388,1226,3.0,2.0,4.92114392082005,4.394449154672439,0
80.0,7,21.394281,96.105964,129.0,6.2,393,673,1.0,2.0,4.575802794626315,4.394449154672439,0
80.0,3,61.692197,473.226958,89.0,6.7,1497,429,1.0,2.0,6.161686021446058,4.394449154672439,0
80.0,3,14.530946,90.87457,74.0,7.0,292,523,1.0,2.0,4.52042427724994,4.394449154672439,1
80.0,16,25.978555,123.729176,96.0,5.8,631,1202,4.0,2.0,4.826144794846254,4.394449154672439,1
102.0,1,36.788745,147.080413,99.0,6.1,932,331,7.0,4.0,4.997755457294308,4.634728988229636,0
75.0,1,31.054334,142.400065,129.0,5.9,893,832,1.0,2.0,4.965638381442963,4.330733340286331,1
85.0,7,21.891078,71.485043,113.0,6.8,577,1356,2.0,1.0,4.28338023712887,4.454347296253507,0
88.0,2,40.138009,105.316267,118.0,5.6,818,1288,1.0,2.0,4.666418302802882,4.48863636973214,0
70.0,4,44.090535,101.371017,106.0,6.1,1509,1297,12.0,3.0,4.62860363543347,4.2626798770413155,1
80.0,1,36.664991,122.444772,89.0,5.9,1195,681,1.0,2.0,4.815793865765237,4.394449154672439,1
80.0,7,18.26121,34.566746,145.0,6.9,189,1126,1.0,2.0,3.5714111001900624,4.394449154672439,0
80.0,1,16.681269,159.212469,115.0,5.8,378,1088,6.0,2.0,5.076500865562907,4.394449154672439,0
80.0,3,10.088006,126.546518,87.0,5.2,133,90,1.0,2.0,4.848481145116801,4.394449154672439,1
44.0,1,7.89147,21.4,118.0,3.0,255,1125,10.0,3.0,3.109060958860994,3.8066624897703196,0
80.0,3,16.715631,68.514844,90.0,5.6,297,599,1.0,2.0,4.241540312499015,4.394449154672439,0
80.0,7,9.357734,53.825515,112.0,5.1,165,1091,3.0,3.0,4.004155687784685,4.394449154672439,1
80.0,1,11.22268,19.480739,116.0,5.4,318,1065,1.0,2.0,3.0194848835046706,4.394449154672439,0
80.0,7,14.564667,17.626234,177.0,6.1,299,737,1.0,2.0,2.9245710171044124,4.394449154672439,0
90.0,2,11.356079,69.13186,92.0,5.2,305,438,1.0,2.0,4.25037718437022,4.51085950651685,0
90.0,9,52.612025,146.93691,106.0,5.7,1316,135,1.0,2.0,4.99678589909557,4.51085950651685,1
80.0,17,13.800656,33.463969,106.0,5.4,267,77,10.0,2.0,3.539914401484251,4.394449154672439,0
86.0,2,27.097932,107.944236,94.0,6.0,639,791,1.0,2.0,4.690836154988816,4.465908118654584,0
80.0,17,7.342892,5.98964,110.0,4.8,111,1010,1.0,2.0,1.944429052773515,4.394449154672439,1
130.0,1,50.561849,117.831631,105.0,5.2,1267,993,1.0,2.0,4.777707625697937,4.875197323201151,0
60.0,7,59.248437,313.542341,135.0,7.7,3009,1135,11.0,0.0,5.751118696649495,4.110873864173311,1
45.0,8,90.457886,788.241776,89.0,8.0,5376,1123,1.0,2.0,6.671072707364806,3.828641396489095,1
79.0,2,40.723459,355.69276,94.0,5.8,1030,132,1.0,2.0,5.876874794990367,4.382026634673881,1
78.0,3,41.247402,248.384621,95.0,6.4,915,216,1.0,2.0,5.51899636735105,4.3694478524670215,0
78.0,5,10.083905,209.196298,124.0,6.7,1115,139,1.0,2.0,5.348041846489474,4.3694478524670215,0
100.0,19,16.759252,108.10345,136.0,6.5,318,600,5.0,0.0,4.692296514703852,4.61512051684126,0
79.0,4,22.132418,149.673788,91.0,4.1,604,319,11.0,4.0,5.015117155533869,4.382026634673881,1
